ClientId,Period,PlanId,State,Lives
13104,202112,60664,CT,197
13104,202112,60664,DE,47
13104,202112,60664,FL,741
13104,202112,60664,GA,538
13104,202112,60664,IA,38
13104,202112,60664,IL,952
13104,202112,60664,IN,1397
13104,202112,60664,KS,495
13104,202112,60664,KY,1179
13104,202112,60664,LA,24
13104,202112,60664,MA,194
13104,202112,60664,MD,85
13104,202112,60664,ME,7
13104,202112,60664,MI,73
13104,202112,60664,MN,22
13104,202112,60664,MO,672
13104,202112,60664,MS,707
13104,202112,60664,NC,356
13104,202112,60664,NE,793
13104,202112,60664,NH,44
13104,202112,60664,NJ,315
13104,202112,60664,NM,25
13104,202112,60664,NV,123
13104,202112,60664,NY,438
13104,202112,60664,OH,1153
13104,202112,60664,OK,6
13104,202112,60664,OR,14
13104,202112,60664,PA,272
13104,202112,60664,PR,4
13104,202112,60664,RI,33
13104,202112,60664,SC,1563
13104,202112,60664,TN,1086
13104,202112,60664,TX,1137
13104,202112,60664,UT,1004
13104,202112,60664,VA,214
13104,202112,60664,WA,312
13104,202112,60664,WI,130
13104,202112,60664,WV,4
13104,202112,60682,AL,1
13104,202112,60732,WI,1
13104,202112,61417,IL,1
13104,202112,61435,NY,1
13104,202112,61482,SC,0
13104,202112,61485,NC,1
13104,202112,61550,KY,1
13104,202112,61618,AR,1640
13104,202112,61618,GA,5675
13104,202112,61618,IA,2601
13104,202112,61618,IL,1967
13104,202112,61618,TN,8447
13104,202112,61618,VA,3228
13104,202112,61618,WI,6578
13104,202112,61668,HI,4720
13104,202112,61699,CT,5664
13104,202112,61736,TN,58703
13104,202112,61817,MA,31832
13104,202112,61903,FL,1
13104,202112,61953,WV,0
13104,202112,62000,MI,0
13104,202112,62018,PA,0
13104,202112,62068,OH,0
13104,202112,62136,MN,0
13104,202112,62167,WI,0
13104,202112,65812,AK,48
13104,202112,65812,AL,0
13104,202112,62818,LA,16500
13104,202112,62818,MA,37498
13104,202112,62818,MD,36563
13104,202112,62818,ME,7964
13104,202112,62818,MI,36895
13104,202112,62818,MN,13658
13104,202112,62818,MO,6228
13104,202112,62818,MS,5690
13104,202112,62818,MT,5151
13104,202112,62818,NC,34990
13104,202112,62818,ND,2595
13104,202112,62818,NE,5984
13104,202112,62818,NH,6585
13104,202112,62818,NJ,48365
13104,202112,62818,NM,13070
13104,202112,62818,NV,268
13104,202112,62818,NY,17686
13104,202112,62818,OH,21815
13104,202112,62818,OK,14719
13104,202112,62818,OR,131
13104,202112,62818,PA,43213
13104,202112,62818,RI,4073
13104,202112,62818,SC,9578
13104,202112,62818,SD,3286
13104,202112,62818,TN,19306
13104,202112,62818,TX,31504
13104,202112,62818,UT,34
13104,202112,62818,VA,29754
13104,202112,62818,VT,5561
13104,202112,62818,WA,36
13104,202112,62818,WI,15812
13104,202112,62818,WV,8005
13104,202112,62818,WY,3342
13104,202112,63043,KS,133968
13104,202112,63286,AR,84123
13104,202112,63307,IA,396
13104,202112,63375,CA,1545
13104,202112,63550,AK,848
13104,202112,63550,AL,5744
13104,202112,63550,AR,3618
13104,202112,63550,AZ,8290
13104,202112,63550,CA,47543
13104,202112,63550,CO,6779
13104,202112,63550,CT,4316
13104,202112,63550,DC,882
13104,202112,63550,DE,1190
13104,202112,63550,FL,24352
13104,202112,63550,GA,12007
13104,202112,63550,GU,0
13104,202112,63550,HI,1766
13104,202112,63550,IA,3898
13104,202112,63550,ID,1975
13104,202112,63550,IL,15649
13104,202112,63550,IN,8080
13104,202112,63550,KS,3435
13104,202112,63550,KY,5470
13104,202112,63550,LA,5539
13104,202112,63550,MA,8679
13104,202112,63550,MD,7496
13104,202112,63550,ME,1611
13104,202112,63550,MI,12254
13104,202112,63550,MN,6938
13104,202112,63550,MO,7234
13104,202112,63550,MS,3352
13104,202112,63550,MT,1261
13104,202112,63550,NC,11947
13104,202112,63550,ND,919
13104,202112,63550,NE,2498
13104,202112,63550,NH,1637
13104,202112,63550,NJ,10888
13104,202112,63550,NM,2486
13104,202112,63550,NV,3564
13104,202112,63550,NY,24435
13104,202112,63550,OH,14389
13104,202112,63550,OK,4470
13104,202112,63550,OR,5112
13104,202112,63550,PA,15757
13104,202112,63550,PR,3961
13104,202112,63550,RI,1305
13104,202112,63550,SC,5828
13104,202112,63550,SD,1046
13104,202112,63550,TN,8001
13104,202112,63550,TX,31060
13104,202112,63550,UT,3733
13104,202112,63550,VA,10238
13104,202112,63550,VT,777
13104,202112,63550,WA,9029
13104,202112,63550,WI,7103
13104,202112,63550,WV,2213
13104,202112,63550,WY,668
13104,202112,63775,TN,40243
13104,202112,63804,MD,0
13104,202112,63893,NY,72
13104,202112,63911,PA,0
13104,202112,63961,OH,0
13104,202112,63979,PA,0
13104,202112,64018,MD,0
13104,202112,64029,IL,23985
13104,202112,64068,CA,0
13104,202112,64086,NJ,481
13104,202112,64136,MD,0
13104,202112,64154,OK,4500
13104,202112,64204,NJ,0
13104,202112,64243,TN,1300
13104,202112,64272,PA,66000
13104,202112,64311,WI,0
13104,202112,64361,CA,0
13104,202112,64379,DE,0
13104,202112,64379,PA,743
13104,202112,18008,NY,9822
13104,202112,18026,NJ,1500
13104,202112,18026,NY,5600
13104,202112,18076,GA,24965
13104,202112,60060,OH,488
13104,202112,60274,MD,0
13104,202112,60285,KY,0
13104,202112,60528,OK,1
13104,202112,60617,AL,1
13104,202112,60635,AL,10489
13104,202112,60635,AR,2068
13104,202112,60635,CO,13
13104,202112,60635,FL,7780
13104,202112,60635,GA,2573
13104,202112,60635,IA,230
13104,202112,60635,IL,1603
13104,202112,60635,IN,1902
13104,202112,60635,KY,462
13104,202112,60635,LA,3322
13104,202112,60635,MO,792
13104,202112,60635,MS,3301
13104,202112,60635,NC,1913
13104,202112,60635,NY,1
13104,202112,60635,PA,8
13104,202112,60635,SC,570
13104,202112,60635,TN,7550
13104,202112,60635,TX,3596
13104,202112,60635,VA,16
13104,202112,60635,VT,296
13104,202112,60685,AL,3300
13104,202112,60703,WI,1
13104,202112,60860,AL,0
13104,202112,60860,AZ,0
13104,202112,60860,CA,18585
13104,202112,60860,CO,19704
13104,202112,60860,CT,35319
13104,202112,60860,DC,12508
13104,202112,60860,DE,4025
13104,202112,60860,GA,10938
13104,202112,60860,HI,13349
13104,202112,60860,IA,17610
13104,202112,60860,IN,20045
13104,202112,60860,KS,0
13104,202112,60860,KY,7142
13104,202112,60860,LA,14691
13104,202112,60860,MD,1810
13104,202112,60860,ME,7450
13104,202112,60860,MI,10745
13104,202112,60860,MO,24798
13104,202112,60860,MS,14441
13104,202112,60860,NC,33901
13104,202112,60860,NE,9418
13104,202112,60860,NM,0
13104,202112,60860,NV,3305
13104,202112,60860,NY,109659
13104,202112,60860,OH,7822
13104,202112,60860,OK,0
13104,202112,60860,PA,22235
13104,202112,60860,RI,6200
13104,202112,60860,SC,15733
13104,202112,60860,TN,63998
13104,202112,60860,TX,100656
13104,202112,60860,VA,11261
13104,202112,60860,WA,44502
13104,202112,60860,WV,6711
13104,202112,60996,AL,0
13104,202112,61328,OH,4608
13104,202112,61414,FL,14000
13104,202112,61464,SC,0
13104,202112,61553,IL,1
13104,202112,61571,OH,1
13104,202112,61621,CT,1
13104,202112,61639,MD,8000
13104,202112,61678,NY,5536
13104,202112,61728,MA,5818
13104,202112,61814,MA,565
13104,202112,61971,NJ,0
13104,202112,62021,KY,0
13104,202112,62039,WI,0
13104,202112,62089,KY,1
13104,202112,62089,OH,1
13104,202112,62107,NY,0
13104,202112,62146,WI,0
13104,202112,62157,NJ,0
13104,202112,68455,IA,11082
13104,202112,68505,OH,4012
13104,202112,68573,CA,27
13104,202112,68573,CO,120
13104,202112,68573,FL,33
13104,202112,68573,IL,33813
13104,202112,68573,IN,40
13104,202112,68573,MA,27
13104,202112,68573,MS,18
13104,202112,68573,OH,4
13104,202112,68573,PA,6
13104,202112,61725,IA,11539
13104,202112,61725,ID,2991
13104,202112,61725,IL,29894
13104,202112,61725,IN,6817
13104,202112,61725,KS,11479
13104,202112,61725,KY,4537
13104,202112,61725,LA,9239
13104,202112,61725,MA,18069
13104,202112,61725,MD,20731
13104,202112,61725,ME,1302
13104,202112,61725,MI,30145
13104,202112,61725,MN,15495
13104,202112,61725,MO,7152
13104,202112,61725,MS,15885
13104,202112,61725,MT,5154
13104,202112,61725,NC,33059
13104,202112,61725,ND,2484
13104,202112,61725,NE,5486
13104,202112,61725,NH,1201
13104,202112,61725,NJ,16274
13104,202112,61725,NM,5651
13104,202112,61725,NV,14809
13104,202112,61725,NY,26274
13104,202112,61725,OH,12737
13104,202112,61725,OK,9409
13104,202112,61725,OR,6731
13104,202112,61725,PA,18910
13104,202112,61725,RI,1426
13104,202112,61725,SC,21481
13104,202112,61725,SD,3378
13104,202112,61725,TN,6064
13104,202112,61725,TX,27047
13104,202112,61725,UT,2707
13104,202112,61725,VA,8389
13104,202112,61725,VT,1944
13104,202112,61725,WA,9711
13104,202112,61725,WI,15870
13104,202112,61725,WV,4260
13104,202112,61725,WY,2410
13104,202112,61825,NY,31363
13104,202112,61827,NY,9892
13104,202112,61976,OH,1042
13104,202112,61978,NJ,0
13104,202112,62025,LA,0
13104,202112,62027,KY,215
13104,202112,62076,TX,51303
13104,202112,62078,PA,0
13104,202112,62125,NY,0
13104,202112,62127,NJ,0
13104,202112,62176,NY,0
13104,202112,62178,PA,0
13104,202112,68894,CA,137
13104,202112,68894,CO,72
13104,202112,68894,CT,1
13104,202112,68894,DC,18
13104,202112,68894,DE,8
13104,202112,68894,FL,9370
13104,202112,68894,IA,68
13104,202112,68894,IL,9
13104,202112,68894,KS,7
13104,202112,68894,MA,44
13104,202112,68894,ME,184
13104,202112,68894,MN,5
13104,202112,68894,ND,33
13104,202112,68894,NH,2049
13104,202112,68894,NJ,497
13104,202112,68894,NY,41
13104,202112,68894,OK,93
13104,202112,68894,OR,2
13104,202112,68894,PA,219
13104,202112,68894,SD,3
13104,202112,68894,TX,594
13104,202112,68894,VA,42
13104,202112,68894,WA,55
13104,202112,68894,WI,80
13104,202112,68894,WV,9
13104,202112,68964,MO,7799
13104,202112,69164,AL,914
13104,202112,69164,AR,841
13104,202112,69164,AZ,5668
13104,202112,69164,CA,9474
13104,202112,69164,CO,2418
13104,202112,69164,CT,1208
13104,202112,69164,DC,937
13104,202112,69164,DE,577
13104,202112,69164,FL,10064
13104,202112,69164,GA,2910
13104,202112,69164,IL,1009
13104,202112,69164,IN,1341
13104,202112,69164,KS,1033
13104,202112,69164,KY,589
13104,202112,69164,LA,3209
13104,202112,69164,MA,1357
13104,202112,69164,MD,2324
13104,202112,69164,MN,8811
13104,202112,69164,MO,3187
13104,202112,69164,NC,4792
13104,202112,69164,NH,133
13104,202112,69164,NJ,5286
13104,202112,69164,NV,4207
13104,202112,69164,NY,9396
13104,202112,69164,OH,3770
13104,202112,69164,OR,591
13104,202112,69164,PA,2594
13104,202112,69164,RI,615
13104,202112,69164,SC,1104
13104,202112,69164,TN,4332
13104,202112,69164,TX,19992
13104,202112,69164,UT,784
13104,202112,69164,VA,1655
13104,202112,69164,WA,825
13104,202112,69164,WI,3374
13104,202112,69164,WV,79
13104,202112,69315,MN,1324
13104,202112,69364,PR,10224
13104,202112,69415,TN,674
13104,202112,69464,CA,432
13104,202112,69515,OK,4049
13104,202112,69564,CA,2976
13104,202112,69613,NY,23242
13104,202112,69615,AK,483
13104,202112,69615,AL,3266
13104,202112,69615,AR,2058
13104,202112,69615,AZ,4715
13104,202112,69615,CA,27041
13104,202112,69615,CO,3854
13104,202112,69615,CT,2454
13104,202112,69615,DC,501
13104,202112,69615,DE,678
13104,202112,69615,FL,13851
13104,202112,69615,GA,6730
13104,202112,69615,HI,1004
13104,202112,69615,IA,2218
13104,202112,69615,ID,1125
13104,202112,69615,IL,8900
13104,202112,69615,IN,4596
13104,202112,69615,KS,1953
13104,202112,69615,KY,3111
13104,202112,69615,LA,3152
13104,202112,69615,MA,4935
13104,202112,69615,MD,4263
13104,202112,69615,ME,918
13104,202112,69615,MI,6971
13104,202112,69615,MN,3947
13104,202112,69615,MO,4114
13104,202112,69615,MS,1907
13104,202112,69615,MT,718
13104,202112,69615,NC,6795
13104,202112,69615,ND,522
13104,202112,69615,NE,1421
13104,202112,69615,NH,930
13104,202112,69615,NJ,6193
13104,202112,69615,NM,1415
13104,202112,69615,NV,2027
13104,202112,69615,NY,13897
13104,202112,69615,OH,8183
13104,202112,69615,OK,2542
13104,202112,69615,OR,2906
13104,202112,69615,PA,8962
13104,202112,69615,PR,2252
13104,202112,69615,RI,742
13104,202112,69615,SC,3313
13104,202112,69615,SD,595
13104,202112,69615,TN,4551
13104,202112,69615,TX,17667
13104,202112,69615,UT,2122
13104,202112,69615,VA,5822
13104,202112,69615,VT,441
13104,202112,69615,WA,5137
13104,202112,69615,WI,4041
13104,202112,69615,WV,1259
13104,202112,69615,WY,380
13104,202112,69666,TX,1285
13104,202112,69713,IA,298931
13104,202112,69766,MI,38758
13104,202112,69813,FL,316
13104,202112,69866,AZ,2033
13104,202112,69866,TX,2810
13104,202112,69913,NJ,10067
13104,202112,69913,PA,11
13104,202112,69915,NJ,8379
13104,202112,69964,ME,6964
13104,202112,70013,NJ,6523
13104,202112,70015,GA,8336
13104,202112,70064,FL,23
13104,202112,70115,NE,65
13104,202112,70164,MD,0
13104,202112,70166,TX,0
13104,202112,70215,IA,386
13104,202112,70266,AK,14
13104,202112,70266,AL,0
13104,202112,70266,AR,60
13104,202112,70266,AS,0
13104,202112,70266,AZ,428
13104,202112,70266,CA,2386
13104,202112,70266,CO,183
13104,202112,70266,CT,178
13104,202112,70266,DC,1490
13104,202112,70266,DE,53
13104,202112,70266,FL,2027
13104,202112,70266,GA,413
13104,202112,70266,GU,0
13104,202112,70266,HI,0
13104,202112,70266,IA,21
13104,202112,5999,MA,7
13104,202112,5999,NC,24050
13104,202112,5999,NY,236
13104,202112,5999,TX,5
13104,202112,6214,DE,500
13104,202112,6400,NM,1
13104,202112,7200,VA,500
13104,202112,7335,OH,0
13104,202112,7336,KY,1
13104,202112,7621,CA,0
13104,202112,7621,CO,0
13104,202112,7621,CT,0
13104,202112,7621,FL,0
13104,202112,7621,HI,0
13104,202112,7621,LA,0
13104,202112,7621,MN,0
13104,202112,7621,MT,0
13104,202112,7621,PA,0
13104,202112,7621,TN,0
13104,202112,7621,WI,0
13104,202112,7621,WY,0
13104,202112,10193,PA,7140
13104,202112,10193,WV,726
13104,202112,10293,CO,2052
13104,202112,10293,GA,5416
13104,202112,10293,IN,8277
13104,202112,10293,KY,8019
13104,202112,10293,ME,2043
13104,202112,10293,NH,3502
13104,202112,10293,NV,1382
13104,202112,10293,OH,11767
13104,202112,10293,VA,23254
13104,202112,10293,WI,5314
13104,202112,10408,AZ,122
13104,202112,10408,FL,54
13104,202112,10408,IA,49576
13104,202112,10408,MN,54455
13104,202112,10408,MT,6113
13104,202112,10408,ND,6442
13104,202112,10408,NE,14918
13104,202112,10408,NV,13
13104,202112,10408,SD,7952
13104,202112,10408,TX,13
13104,202112,10408,WY,4184
13104,202112,10930,NC,8154
13104,202112,10980,FL,49558
13104,202112,15038,FL,7813
13104,202112,15373,AZ,184
13104,202112,15373,DC,3
13104,202112,15373,VA,155506
13104,202112,15373,WA,537
13104,202112,60565,GA,1240
13104,202112,60565,HI,1
13104,202112,60565,IA,8
13104,202112,60565,IL,820
13104,202112,60565,IN,1803
13104,202112,60565,KS,64
13104,202112,60565,KY,88
13104,202112,60565,LA,283
13104,202112,60565,MA,1237
13104,202112,60565,MD,121
13104,202112,60565,MI,275
13104,202112,60565,MN,901
13104,202112,60565,MO,451
13104,202112,60565,MS,15
13104,202112,60565,MT,5
13104,202112,60565,NC,393
13104,202112,60565,NE,2
13104,202112,60565,NH,5
13104,202112,60565,NJ,9442
13104,202112,60565,NM,317
13104,202112,60565,NY,838
13104,202112,60565,OH,2977
13104,202112,60565,OK,7
13104,202112,60565,OR,6
13104,202112,60565,PA,6802
13104,202112,60565,PR,4538
13104,202112,60565,RI,551
13104,202112,60565,SC,129
13104,202112,60565,SD,46
13104,202112,60565,TN,55
13104,202112,60565,TX,1695
13104,202112,60565,UT,348
13104,202112,60565,VA,264
13104,202112,60565,WA,10
13104,202112,60565,WI,218
13104,202112,60630,AL,1100
13104,202112,60666,AL,600
13104,202112,60679,AL,0
13104,202112,60815,WI,5698
13104,202112,60816,SC,152749
13104,202112,61451,NC,1
13104,202112,61466,VA,1
13104,202112,61516,MN,0
13104,202112,61566,FL,0
13104,202112,61602,NV,1
13104,202112,61901,FL,9985
13104,202112,61966,KY,0
13104,202112,62002,PA,0
13104,202112,62016,MI,2750
13104,202112,62052,OH,1
13104,202112,62102,PA,0
13104,202112,62151,NJ,0
13104,202112,62152,MI,0
13104,202112,62201,TX,0
13104,202112,62251,NJ,0
13104,202112,62287,MI,912
13104,202112,62301,NY,0
13104,202112,62337,TN,0
13104,202112,62387,AK,185
13104,202112,62387,AL,6880
13104,202112,62387,AR,3425
13104,202112,62387,AZ,5793
13104,202112,62387,CA,22570
13104,202112,62387,CO,5302
13104,202112,62387,CT,3068
13104,202112,62387,DC,2
13104,202112,62387,DE,1733
13104,202112,62387,FL,21862
13104,202112,62387,GA,12648
13104,202112,62387,HI,694
13104,202112,62387,IA,1881
13104,202112,62387,ID,1368
13104,202112,62387,IL,6749
13104,202112,62387,IN,7970
13104,202112,62387,KS,1890
13104,202112,62387,KY,7567
13104,202112,62387,LA,5532
13104,202112,62387,MA,5120
13104,202112,62387,MD,6393
13104,202112,62387,ME,1717
13104,202112,62387,MI,9029
13104,202112,62387,MN,1890
13104,202112,62387,MO,9145
13104,202112,62387,MS,4390
13104,202112,62387,MT,864
13104,202112,62387,NC,31982
13104,202112,62387,ND,513
13104,202112,62387,NE,1026
13104,202112,62387,NH,2240
13104,202112,62387,NJ,7155
13104,202112,62387,NM,2603
13104,202112,62387,NV,3065
13104,202112,62387,NY,13140
13104,202112,62387,OH,14885
13104,202112,62387,OK,5189
13104,202112,62387,OR,2707
13104,202112,62387,PA,15616
13104,202112,62387,RI,852
13104,202112,62387,SC,8884
13104,202112,62387,SD,513
13104,202112,62387,TN,10816
13104,202112,62387,TX,23201
13104,202112,62387,UT,2902
13104,202112,62387,VA,12402
13104,202112,62387,VT,351
13104,202112,62387,WA,6656
13104,202112,62387,WI,1419
13104,202112,62387,WV,3483
13104,202112,62387,WY,285
13104,202112,62538,CA,143185
13104,202112,62837,VA,2447
13104,202112,62902,PA,1461
13104,202112,62938,ID,1388
13104,202112,62938,NV,739
13104,202112,62938,UT,6698
13104,202112,63223,VA,1805
13104,202112,63237,IL,3477
13104,202112,63237,NM,832
13104,202112,63388,PA,40192
13104,202112,63474,NY,7527
13104,202112,63537,MT,9393
13104,202112,63574,OH,1568
13104,202112,63723,SC,114545
13104,202112,63738,UT,92862
13104,202112,63788,OR,2652
13104,202112,63788,WA,1702
13104,202112,63874,ID,0
13104,202112,63888,OH,0
13104,202112,63924,PA,0
13104,202112,64023,TN,0
13104,202112,64024,CA,0
13104,202112,64073,WI,0
13104,202112,64123,NC,0
13104,202112,64159,CA,0
13104,202112,64209,NJ,0
13104,202112,64259,NJ,0
13104,202112,64274,CA,0
13104,202112,64309,CA,0
13104,202112,64324,NJ,0
13104,202112,64374,NJ,0
13104,202112,66432,TX,5084
13104,202112,66432,UT,74
13104,202112,66432,VA,774
13104,202112,66432,VT,10
13104,202112,66432,WA,131
13104,202112,66432,WI,33
13104,202112,66432,WV,250
13104,202112,66481,PA,1765
13104,202112,66546,IL,1480
13104,202112,66546,IN,0
13104,202112,66646,ID,0
13104,202112,66646,WA,134932
13104,202112,66682,NC,10827
13104,202112,64364,UT,28
13104,202112,64364,VA,72
13104,202112,64364,VT,72
13104,202112,64364,WA,214
13104,202112,64364,WI,507
13104,202112,64385,NY,0
13104,202112,18027,CO,181
13104,202112,18027,IL,990
13104,202112,18027,IN,500
13104,202112,60216,OR,103836
13104,202112,60250,OK,1
13104,202112,60509,IN,24201
13104,202112,60611,AL,1
13104,202112,60620,AL,1
13104,202112,60743,WI,1
13104,202112,60918,CA,6571
13104,202112,61011,PA,0
13104,202112,61288,MA,6936
13104,202112,61313,AZ,15
13104,202112,61313,DE,45
13104,202112,61313,FL,63
13104,202112,61313,IA,79
13104,202112,61313,OH,56
13104,202112,61313,PA,2391
13104,202112,61313,SC,19
13104,202112,61313,TX,103
13104,202112,61313,WV,45
13104,202112,61322,IL,0
13104,202112,61322,UT,5564
13104,202112,61411,AK,25431
13104,202112,61411,AL,778
13104,202112,61411,AR,1865
13104,202112,61411,AZ,11378
13104,202112,61411,CA,115873
13104,202112,61411,CO,3178
13104,202112,61411,CT,647
13104,202112,61411,DC,476
13104,202112,61411,DE,2664
13104,202112,61411,FL,26364
13104,202112,61411,GA,2693
13104,202112,61411,HI,1095
13104,202112,61411,IA,14135
13104,202112,61411,ID,4745
13104,202112,61411,IL,13715
13104,202112,61411,IN,4346
13104,202112,61411,KS,1254
13104,202112,61411,KY,480
13104,202112,61411,LA,503
13104,202112,61411,MA,1207
13104,202112,61411,MD,3572
13104,202112,61411,ME,770
13104,202112,61411,MI,54204
13104,202112,61411,MN,1147
13104,202112,61411,MO,2371
13104,202112,61411,MS,307
13104,202112,61411,MT,1609
13104,202112,61411,NC,6257
13104,202112,61411,ND,221
13104,202112,61411,NE,2347
13104,202112,61411,NH,539
13104,202112,61411,NJ,170370
13104,202112,61411,NM,1454
13104,202112,61411,NV,6953
13104,202112,61411,NY,5441
13104,202112,61411,OH,3139
13104,202112,61411,OK,1846
13104,202112,61411,OR,8170
13104,202112,61411,PA,15297
13104,202112,61411,RI,187
13104,202112,61411,SC,4601
13104,202112,61411,SD,527
13104,202112,61411,TN,3217
13104,202112,61411,TX,6685
13104,202112,61411,UT,2679
13104,202112,61411,VA,3435
13104,202112,61411,VI,0
13104,202112,61411,VT,454
13104,202112,61411,WA,9858
13104,202112,61411,WI,7911
13104,202112,61411,WV,138
13104,202112,61411,WY,1076
13104,202112,61420,NY,7561
13104,202112,61513,AK,121
13104,202112,61513,AL,5000
13104,202112,61513,AR,1626
13104,202112,61513,AZ,9937
13104,202112,61513,CA,59950
13104,202112,61513,CO,9555
13104,202112,61513,CT,4535
13104,202112,61513,DC,202
13104,202112,61513,DE,544
13104,202112,61513,FL,24792
13104,202112,61513,GA,11760
13104,202112,61513,HI,862
13104,202112,61513,IA,4389
13104,202112,61513,ID,1057
13104,202112,61513,IL,18881
13104,202112,61513,IN,7049
13104,202112,61513,KS,3824
13104,202112,61513,KY,2700
13104,202112,61513,LA,3177
13104,202112,61513,MA,7872
13104,202112,61513,MD,8064
13104,202112,61513,ME,1166
13104,202112,61513,MI,12222
13104,202112,61513,MN,21454
13104,202112,61513,MO,7408
13104,202112,61513,MS,1060
13104,202112,61513,MT,1305
13104,202112,61513,NC,10845
13104,202112,61513,ND,997
13104,202112,61513,NE,3271
13104,202112,61513,NH,1702
13104,202112,61513,NJ,9003
13104,202112,61513,NM,2421
13104,202112,61513,NV,3672
13104,202112,61513,NY,14941
13104,202112,61513,OH,13447
13104,202112,61513,OK,3249
13104,202112,61513,OR,4447
13104,202112,61513,PA,13625
13104,202112,61513,RI,974
13104,202112,61513,SC,4218
13104,202112,61513,SD,1225
13104,202112,61513,TN,6431
13104,202112,61513,TX,31815
13104,202112,61513,UT,2511
13104,202112,61513,VA,13753
13104,202112,61513,WA,7019
13104,202112,61513,WI,8019
13104,202112,61513,WV,1133
13104,202112,61513,WY,261
13104,202112,61522,CA,2
13104,202112,61522,CO,22157
13104,202112,61522,SD,324
13104,202112,61581,NC,1
13104,202112,61611,FL,497036
13104,202112,61620,MA,71693
13104,202112,61620,ME,8321
13104,202112,61620,NH,12113
13104,202112,61820,NY,31528
13104,202112,61888,CA,196208
13104,202112,61981,MI,896
13104,202112,61990,NV,1402
13104,202112,62015,NC,0
13104,202112,62088,OH,0
13104,202112,62113,TX,0
13104,202112,62122,NC,0
13104,202112,62181,NY,0
13104,202112,62190,AL,45
13104,202112,62190,AR,9
13104,202112,62190,AZ,29
13104,202112,62190,CA,2423
13104,202112,62190,CO,66
13104,202112,62190,CT,125
13104,202112,62190,FL,1539
13104,202112,62190,GA,114
13104,202112,62190,HI,7
13104,202112,62190,IA,51
13104,202112,62190,ID,3
13104,202112,62190,IL,879
13104,202112,62190,IN,22
13104,202112,62190,KS,821
13104,202112,62190,KY,2093
13104,202112,62190,LA,34
13104,202112,62190,MA,55
13104,202112,62190,MD,101
13104,202112,62190,ME,2
13104,202112,62190,MI,482
13104,202112,62190,MN,128
13104,202112,62190,MO,20
13104,202112,62190,MS,46
13104,202112,62190,MT,352
13104,202112,62190,NC,1023
13104,202112,62190,ND,5
13104,202112,62190,NE,72
13104,202112,62190,NH,3
13104,202112,62190,NJ,132
13104,202112,62190,NM,24
13104,202112,62190,NV,20
13104,202112,62190,NY,339
13104,202112,62190,OH,27
13104,202112,62190,OK,3
13104,202112,62190,OR,2
13104,202112,62190,PA,960
13104,202112,62190,SC,15
13104,202112,62190,SD,1
13104,202112,62190,TN,1206
13104,202112,62190,TX,1263
13104,202112,62190,UT,440
13104,202112,62190,VA,86
13104,202112,62190,VT,2
13104,202112,62190,WA,726
13104,202112,62190,WI,151
13104,202112,62190,WV,6
13104,202112,65857,AK,206
13104,202112,65857,AL,1400
13104,202112,65857,AR,883
13104,202112,65857,AZ,2022
13104,202112,65857,CA,11592
13104,202112,65857,CO,1653
13104,202112,65857,CT,1052
13104,202112,65857,DC,214
13104,202112,65857,DE,290
13104,202112,62766,IL,4182
13104,202112,62766,IN,2541
13104,202112,62766,KS,457
13104,202112,62766,KY,504
13104,202112,62766,LA,581
13104,202112,62766,MA,4245
13104,202112,62766,MD,7629
13104,202112,62766,ME,66
13104,202112,62766,MI,3768
13104,202112,62766,MN,488
13104,202112,62766,MO,676
13104,202112,62766,MS,684
13104,202112,62766,MT,478
13104,202112,62766,NC,203
13104,202112,62766,ND,65
13104,202112,62766,NE,65
13104,202112,62766,NH,541
13104,202112,62766,NJ,5628
13104,202112,62766,NM,959
13104,202112,62766,NV,117
13104,202112,62766,NY,12002
13104,202112,62766,OH,1517
13104,202112,62766,OK,89
13104,202112,62766,OR,2073
13104,202112,62766,PA,24330
13104,202112,62766,PR,247
13104,202112,62766,SC,584
13104,202112,62766,SD,99
13104,202112,62766,TN,3761
13104,202112,62766,TX,2866
13104,202112,62766,UT,515
13104,202112,62766,VA,3007
13104,202112,62766,VT,85
13104,202112,62766,WA,2808
13104,202112,62766,WI,271
13104,202112,62766,WV,472
13104,202112,62766,WY,228
13104,202112,63009,NC,33998
13104,202112,63202,FL,5402
13104,202112,63252,MA,2962
13104,202112,63252,NH,959
13104,202112,63302,IL,13986
13104,202112,63352,MA,5791
13104,202112,63359,OH,59239
13104,202112,63595,ME,9161
13104,202112,63895,NY,6000
13104,202112,63909,CO,65070
13104,202112,63909,TX,0
13104,202112,63995,OH,0
13104,202112,64002,DE,0
13104,202112,64045,ID,1200
13104,202112,64052,GA,0
13104,202112,64102,MO,0
13104,202112,64138,NC,0
13104,202112,64152,CA,1236
13104,202112,64188,NY,0
13104,202112,64238,OH,900
13104,202112,64288,AR,318
13104,202112,64288,AZ,560
13104,202112,64288,CA,675
13104,202112,64288,CO,444
13104,202112,64288,CT,370
13104,202112,64288,FL,3599
13104,202112,64288,GA,1196
13104,202112,64288,ID,150
13104,202112,64288,IL,25
13104,202112,64288,IN,6
13104,202112,64288,KS,23
13104,202112,64288,LA,13
13104,202112,64288,MD,433
13104,202112,64288,MI,305
13104,202112,64288,MN,319
13104,202112,64288,MO,415
13104,202112,64288,MS,3
13104,202112,64288,NC,250
13104,202112,64288,NJ,506
13104,202112,64288,NM,10
